subcategory_1,subcategory_2,similarity
Food Tours,Libraries,0.1699388474225998
Dolphin & Whale Watching,Farms,0.16982918977737427
Waterskiing & Jetskiing,Wine Tours & Tastings,0.16981595754623413
Breweries,Other Fun & Games,0.16981029510498047
Ferries,Sports Camps & Clinics,0.1697974056005478
Ranches,Rides & Activities,0.1697959303855896
Beer Tastings & Tours,Farmers Markets,0.1697922646999359
Ghost Towns,Sports Complexes,0.16979143023490906
Art Galleries,Battlefields,0.16977670788764954
Antique Stores,Disney Parks & Activities,0.1697496920824051
Self-Guided Tours & Rentals,Universities & Schools,0.169700488448143
Art Galleries,Piers & Boardwalks,0.16969768702983856
Hot Springs & Geysers,Observation Decks & Towers,0.16969498991966248
Churches & Cathedrals,Cultural Tours,0.16966265439987183
Art Museums,Playgrounds,0.16964517533779144
Bus Transportation,Lessons & Workshops,0.16964499652385712
Historic Walking Areas,Night Tours,0.16963939368724823
Multi-day Tours,Performances,0.16963833570480347
Equestrian Trails,Water Parks,0.16963255405426025
Historical & Heritage Tours,Islands,0.16962555050849915
Scavenger Hunts,Segway Tours,0.16960261762142181
Airport Lounges,Sightseeing Tours,0.16960036754608154
Battlefields,Fountains,0.16958078742027283
Natural History Museums,Wineries & Vineyards,0.16956555843353271
Night Tours,Other Food & Drink,0.1695624589920044
Fishing Charters & Tours,Missions,0.16955804824829102
Lighthouses,Other Outdoor Activities,0.16954512894153595
Points of Interest & Landmarks,Private Tours,0.16951090097427368
Bowling Alleys,Piers & Boardwalks,0.16950294375419617
"Literary, Art & Music Tours",Other Food & Drink,0.16947287321090698
Health/Fitness Clubs & Gyms,Military Bases & Facilities,0.1694701611995697
Scavenger Hunts,Swim with Dolphins,0.1694623827934265
Performances,Sports Camps & Clinics,0.16945978999137878
Railways,Rides & Activities,0.16941741108894348
Day Trips,Historic Sites,0.1694115698337555
Horse Tracks,"Literary, Art & Music Tours",0.16936662793159485
Flea & Street Markets,Theme Parks,0.16935235261917114
Helicopter Tours,Mini Golf,0.1692999303340912
Flea & Street Markets,State Parks,0.16929706931114197
Churches & Cathedrals,Other Ranches & Farms,0.169287770986557
Cigar Bars,Self-Guided Tours & Rentals,0.16926485300064087
History Museums,Movie & TV Tours,0.16922879219055176
Flea & Street Markets,Fountains,0.16919225454330444
Farms,Fishing Charters & Tours,0.1691768616437912
Department Stores,Distilleries,0.1691553294658661
Observation Decks & Towers,Parks,0.16914336383342743
Ancient Ruins,Architectural Buildings,0.16913866996765137
Ranches,Yoga & Pilates,0.1691053956747055
Horse Tracks,Sightseeing Tours,0.16909170150756836
Antique Stores,National Parks,0.16909103095531464
Distilleries,Flea & Street Markets,0.16907915472984314
Airport Lounges,Art Museums,0.1690543293952942
Beach & Pool Clubs,Observation Decks & Towers,0.16903427243232727
Beach & Pool Clubs,Ghost Towns,0.16902774572372437
Historic Walking Areas,Mass Transportation Systems,0.16901487112045288
Department Stores,Factory Tours,0.16900068521499634
Historic Sites,Horse Tracks,0.16898909211158752
Farmers Markets,Wine Bars,0.16897352039813995
Concerts,Game & Entertainment Centers,0.16897112131118774
Department Stores,Historical & Heritage Tours,0.1689087152481079
Points of Interest & Landmarks,Zoos,0.16889303922653198
Ballets,Playgrounds,0.168869286775589
Horse Tracks,Paint & Pottery Studios,0.1688639521598816
Cross-country Ski Areas,Factory Tours,0.16884568333625793
Rides & Activities,Tramways,0.16884398460388184
Cross-country Ski Areas,Horse Tracks,0.16882182657718658
Casinos,Safaris,0.16880303621292114
Marinas,Observation Decks & Towers,0.16878288984298706
Adrenaline & Extreme Tours,Horse Tracks,0.1687105894088745
Educational sites,Multi-day Tours,0.1686997264623642
Game & Entertainment Centers,Segway Tours,0.16864901781082153
National Parks,Wine Bars,0.16864736378192902
Skydiving,Zipline & Aerial Adventure Parks,0.1685701608657837
Bus Tours,Symphonies,0.16854751110076904
Food & Drink Festivals,Rail Tours,0.16853885352611542
Exhibitions,Skydiving,0.16853170096874237
Beaches,Other Food & Drink,0.16851846873760223
Forests,Piers & Boardwalks,0.16851617395877838
Deserts,Rides & Activities,0.16844500601291656
Military Bases & Facilities,Neighborhoods,0.16843736171722412
Cigar Bars,Theaters,0.16843636333942413
Castles,Historical & Heritage Tours,0.16841934621334076
Natural History Museums,Railways,0.16841474175453186
Historic Sites,Water Sports,0.16840611398220062
Duck Tours,Scenic Drives,0.16833680868148804
Factory Outlets,Horseback Riding Tours,0.16831354796886444
Wine Bars,Zoos,0.16829171776771545
Neighborhoods,Science Museums,0.16828680038452148
Biking Trails,Gift & Specialty Shops,0.16827307641506195
Dinner Theaters,Gear Rentals,0.1682659089565277
Sightseeing Tours,Sports Camps & Clinics,0.16826114058494568
Art Museums,Kayaking & Canoeing,0.1682291179895401
"4WD, ATV & Off-Road Tours",Department Stores,0.16818571090698242
Science Museums,Wine Bars,0.1681763231754303
Paint & Pottery Studios,Science Museums,0.16815166175365448
Hop-On Hop-Off Tours,Observatories & Planetariums,0.1681482195854187
Beaches,Stand-Up Paddleboarding,0.16814742982387543
Dinner Theaters,State Parks,0.1681433618068695
Health/Fitness Clubs & Gyms,Mountains,0.1681310534477234
Farms,Sporting Events,0.16812056303024292
Castles,Specialty Museums,0.16811351478099823
Exhibitions,Operas,0.16811084747314453
Safaris,Submarine Tours,0.16808876395225525
Adrenaline & Extreme Tours,Castles,0.16805893182754517
Cultural Events,Dams,0.1680583357810974
Photography Tours,Safaris,0.16805720329284668
Distillery Tours,Lookouts,0.16805030405521393
Educational sites,Sports Camps & Clinics,0.16804680228233337
Gear Rentals,Points of Interest & Landmarks,0.16804082691669464
Exhibitions,Movie Theaters,0.16804011166095734
Bus Transportation,Equestrian Trails,0.16803288459777832
Biking Trails,Geologic Formations,0.16798846423625946
Casinos,Symphonies,0.1679821014404297
Missions,Sports Camps & Clinics,0.16796216368675232
Scenic Railroads,Shopping Malls,0.16795413196086884
Department Stores,Mass Transportation Systems,0.16794396936893463
Monuments & Statues,Movie & TV Tours,0.1679414063692093
Duck Tours,Parks,0.16793669760227203
Nature & Wildlife Areas,Scenic Railroads,0.16792353987693787
Photography Tours,Points of Interest & Landmarks,0.16792160272598267
Forests,Off-Road & ATV Trails,0.16792082786560059
Cigar Bars,Factory Outlets,0.16792023181915283
Cooking Classes,Wine Tours & Tastings,0.16791315376758575
Art Museums,Department Stores,0.16790863871574402
Ghost Towns,Tramways,0.1678977906703949
Military Museums,River Rafting & Tubing,0.1678653359413147
Deserts,Geologic Formations,0.1678585410118103
Bowling Alleys,Historic Sites,0.1678360104560852
Beach & Pool Clubs,Zipline & Aerial Adventure Parks,0.1678343415260315
Cultural Tours,Ships,0.16781958937644958
Kayaking & Canoeing,Volcanos,0.16780418157577515
Art Museums,Conference & Convention Centers,0.16778229176998138
Department Stores,Lessons & Workshops,0.16777509450912476
Biking Trails,Natural History Museums,0.16776515543460846
Caverns & Caves,Submarine Tours,0.1677410900592804
Speed Boats Tours,Sporting Events,0.1677408218383789
Cultural Events,Waterskiing & Jetskiing,0.16773107647895813
Airport Lounges,Walking Tours,0.1677277386188507
Art Galleries,Dolphin & Whale Watching,0.16769126057624817
Battlefields,Railways,0.16767790913581848
Civic Centers,Distilleries,0.16766822338104248
Hot Springs & Geysers,Water Parks,0.16766497492790222
Cross-country Ski Areas,Scavenger Hunts,0.1676606833934784
Mysterious Sites,Valleys,0.16764815151691437
Jazz Clubs & Bars,Speed Boats Tours,0.16762828826904297
Breweries,Duck Tours,0.16762776672840118
Ballets,Scuba & Snorkeling,0.16761544346809387
Antique Stores,Horseback Riding Tours,0.16760843992233276
Bike Tours,Dams,0.16758382320404053
Hot Springs & Geysers,Ski & Snowboard Areas,0.16757896542549133
Casinos,Distilleries,0.16757887601852417
Ranches,Taxis & Shuttles,0.16757816076278687
Churches & Cathedrals,Wine Bars,0.1675770878791809
Auto Race Tracks,Theaters,0.16754160821437836
Boat Rentals,Points of Interest & Landmarks,0.16752025485038757
Ghost & Vampire Tours,Water Sports,0.16751469671726227
Photography Tours,Symphonies,0.16750437021255493
Fountains,Gift & Specialty Shops,0.16748765110969543
Speed Boats Tours,Water Parks,0.16747763752937317
Cigar Bars,Off-Road & ATV Trails,0.16746819019317627
Historical & Heritage Tours,Submarine Tours,0.1674341857433319
Health/Fitness Clubs & Gyms,Islands,0.16742470860481262
Hiking Trails,Islands,0.16742268204689026
Private Tours,Water Sports,0.16738241910934448
Parasailing & Paragliding,Speed Boats Tours,0.16736160218715668
Bowling Alleys,Sightseeing Tours,0.16731242835521698
History Museums,Lighthouses,0.167307049036026
Factory Tours,Forests,0.16729921102523804
Balloon Rides,Beer Tastings & Tours,0.16726449131965637
Cultural Events,Performances,0.16724170744419098
Skydiving,Yoga & Pilates,0.1672290712594986
Scenic Drives,Shopping Malls,0.16717931628227234
Food & Drink Festivals,Shopping Malls,0.16717737913131714
Cemeteries,Water Sports,0.16717609763145447
Military Bases & Facilities,Shooting Ranges,0.16714425384998322
Art Galleries,Educational sites,0.1671420782804489
Hop-On Hop-Off Tours,Neighborhoods,0.1671338677406311
Ghost Towns,Other Ranches & Farms,0.1671072095632553
Deserts,Playgrounds,0.16709542274475098
Exhibitions,Scenic Drives,0.1670912802219391
Cultural Events,Spas,0.16708457469940186
Cultural Tours,Department Stores,0.16707153618335724
Cooking Classes,Spas,0.1670505702495575
Exhibitions,Volcanos,0.16703879833221436
Farmers Markets,Zoos,0.16702711582183838
Food & Drink Festivals,Speed Boats Tours,0.16702651977539062
Architectural Buildings,Cigar Bars,0.1669982671737671
Art Galleries,Observation Decks & Towers,0.16699154675006866
Safaris,Waterfalls,0.16698461771011353
Factory Outlets,Lessons & Workshops,0.16698017716407776
Paint & Pottery Studios,Ski & Snowboard Areas,0.16697603464126587
Educational sites,Wineries & Vineyards,0.16695716977119446
Mountains,Shopping Malls,0.1669127345085144
Balloon Rides,Speed Boats Tours,0.16690409183502197
Bowling Alleys,Educational sites,0.16687816381454468
Multi-day Tours,Science Museums,0.16686445474624634
Ghost & Vampire Tours,Missions,0.1668587028980255
Ferries,Points of Interest & Landmarks,0.16684742271900177
Architectural Buildings,Geologic Formations,0.16683277487754822
Factory Tours,Ships,0.166825532913208
Food Tours,Ships,0.16681823134422302
Aquariums,Wine Bars,0.16680791974067688
Distillery Tours,Waterskiing & Jetskiing,0.1667749285697937
Sports Camps & Clinics,Stand-Up Paddleboarding,0.16676227748394012
Climbing Tours,Ferries,0.1667563021183014
Duck Tours,Stand-Up Paddleboarding,0.16674834489822388
Helicopter Tours,Nature & Wildlife Areas,0.1667347103357315
Dinner Theaters,Dolphin & Whale Watching,0.16672641038894653
Cigar Bars,Water Parks,0.16665655374526978
Arenas & Stadiums,Stand-Up Paddleboarding,0.16665208339691162
Kayaking & Canoeing,Paint & Pottery Studios,0.1666395366191864
Beach & Pool Clubs,Mines,0.16662779450416565
Historical & Heritage Tours,Speed Boats Tours,0.16662520170211792
Helicopter Tours,Symphonies,0.16660889983177185
Movie Theaters,Sports Camps & Clinics,0.16659784317016602
Biking Trails,Cooking Classes,0.1665745973587036
Jogging Paths & Tracks,Libraries,0.16657324135303497
Mini Golf,Playgrounds,0.16656355559825897
Rides & Activities,Room Escape Games,0.1665593832731247
Neighborhoods,Sporting Events,0.1665191352367401
Night Tours,Theme Parks,0.16648460924625397
Climbing Tours,Symphonies,0.16646987199783325
Scuba & Snorkeling,Speed Boats Tours,0.1664673388004303
Adrenaline & Extreme Tours,Paint & Pottery Studios,0.16645187139511108
Beer Tastings & Tours,Government Buildings,0.1664336919784546
Other Fun & Games,Theaters,0.16642165184020996
Educational sites,Piers & Boardwalks,0.16641268134117126
Canyoning & Rappelling Tours,Safaris,0.16640475392341614
Ghost Towns,Scenic Drives,0.16639655828475952
River Rafting & Tubing,Wine Bars,0.1663682460784912
Historical & Heritage Tours,Off-Road & ATV Trails,0.1663632094860077
Day Trips,Mines,0.16636069118976593
Civic Centers,Sightseeing Tours,0.16635289788246155
Cultural Events,Visitor Centers,0.16634902358055115
Airport Lounges,History Museums,0.1663275957107544
"Literary, Art & Music Tours",Nature & Wildlife Areas,0.1663106232881546
Kayaking & Canoeing,Safaris,0.16630563139915466
Photography Tours,Sporting Events,0.16629493236541748
Piers & Boardwalks,Theme Parks,0.16628997027873993
Nature & Wildlife Tours,Other Ranches & Farms,0.1662796139717102
Art Museums,Biking Trails,0.16627520322799683
Hot Springs & Geysers,Wine Bars,0.16626949608325958
Battlefields,Universities & Schools,0.16625133156776428
Conference & Convention Centers,Wine Bars,0.16625043749809265
Climbing Tours,Other Fun & Games,0.16624316573143005
Night Tours,Observation Decks & Towers,0.1662389636039734
City Tours,Cultural Events,0.16622915863990784
Casinos,Factory Tours,0.16619735956192017
Horse Tracks,Scenic Walking Areas,0.1661665141582489
Cooking Classes,Ski & Snow Tours,0.16615134477615356
National Parks,Observation Decks & Towers,0.1661304086446762
Health/Fitness Clubs & Gyms,Theme Parks,0.1661211997270584
Architectural Buildings,Concerts,0.16610616445541382
Hiking Trails,Scuba & Snorkeling,0.16608814895153046
Climbing Tours,Ghost Towns,0.16608193516731262
Educational sites,Exhibitions,0.1660717874765396
Balloon Rides,City Tours,0.1660700887441635
Specialty Museums,Speed Boats Tours,0.16605886816978455
Duck Tours,Scuba & Snorkeling,0.1660374402999878
Off-Road & ATV Trails,Safaris,0.16600248217582703
Antique Stores,"Bar, Club & Pub Tours",0.16600090265274048
Battlefields,Tramways,0.1659783124923706
Deserts,National Parks,0.165950208902359
Lessons & Workshops,Scenic Railroads,0.16591745615005493
Auto Race Tracks,Cemeteries,0.1659122109413147
Ballets,Boat Rentals,0.1659056395292282
Marinas,Symphonies,0.16589301824569702
Jogging Paths & Tracks,Room Escape Games,0.16588398814201355
Golf Courses,Stand-Up Paddleboarding,0.16585546731948853
Cross-country Ski Areas,Cultural Tours,0.16584065556526184
City Tours,Comedy Clubs,0.1658170074224472
Eco Tours,Jazz Clubs & Bars,0.1658136248588562
Duck Tours,Waterskiing & Jetskiing,0.1657768338918686
Cross-country Ski Areas,Movie & TV Tours,0.165774405002594
Canyons,Dinner Theaters,0.16576573252677917
Movie & TV Tours,Taxis & Shuttles,0.1657656729221344
Dinner Theaters,Shooting Ranges,0.16576242446899414
Beaches,Distillery Tours,0.16575615108013153
Nature & Wildlife Areas,Sporting Events,0.16575534641742706
Adrenaline & Extreme Tours,Civic Centers,0.16574883460998535
Skydiving,Sporting Events,0.16574683785438538
Kayaking & Canoeing,Other Ranches & Farms,0.1657150685787201
Dams,Kayaking & Canoeing,0.16569942235946655
Archaeology Tours,Zoos,0.16566264629364014
Bus Tours,Nature & Wildlife Areas,0.16564932465553284
Biking Trails,Movie Theaters,0.16564664244651794
Nature & Wildlife Tours,Room Escape Games,0.165635883808136
Cross-country Ski Areas,Zipline & Aerial Adventure Parks,0.1656104177236557
Comedy Clubs,Zoos,0.16559423506259918
Missions,"Surfing, Windsurfing & Kitesurfing",0.1655789017677307
Duck Tours,Water Sports,0.16554412245750427
Beaches,Gift & Specialty Shops,0.165542334318161
Day Trips,National Parks,0.16553965210914612
Dolphin & Whale Watching,Submarine Tours,0.1655168980360031
Disney Parks & Activities,Distilleries,0.16551125049591064
Bus Tours,Sporting Events,0.16547174751758575
Distilleries,Fishing Charters & Tours,0.16546350717544556
City Tours,Observation Decks & Towers,0.16545847058296204
Boat Rentals,Off-Road & ATV Trails,0.16545026004314423
"4WD, ATV & Off-Road Tours",Performances,0.16544589400291443
Antique Stores,"Literary, Art & Music Tours",0.1654433310031891
Boat Tours,Paint & Pottery Studios,0.16540420055389404
